experiment_name,config_hash,seed,fold_idx,news_encoder,news_aggregation,fusion_strategy,head_architecture,targets,graph_source,lookback,price_encoder,mcc,accuracy,f1,r2,rmse,sharpe_ratio,vol_rmse,vol_r2,n_train,n_val,n_test,n_params,epochs_trained,best_val_metric,elapsed_seconds,platform_version,git_sha,quantile_coverage_80,quantile_interval_width
v3_m8_A8,81b089c82cf85a43c2c54387ba96ed3f9aa6ff91c8a6ff2a9a245dd3f0b4b083,123,4,none,none,tft,quantile,"return,direction,volatility",static_gics,60,tft,0.0017797184956378084,0.5192733717323881,0.6380920613742495,-0.041999689409712326,0.01945549022195592,0.24493077659381304,0.01199574985303939,-0.032695685489771975,54033,15339,4514,228833,87,0.006444547073507589,6930.287504196167,,,0.8540097474523703,2.4366395677031085
v3_m8_A2,1b134347c3870154f7b58e6ca1b79a15afc4b490f41c4cba743d794cb27ce56b,456,4,qwen3_embedding,arithmetic_mean,tft,quantile,"return,direction,volatility",none,60,tft,-0.009606123876489925,0.47589057272190516,0.22654661632297415,-0.13122735687462894,0.0203831479581162,-0.668575345271135,0.01262227118573062,-0.11047023977060721,57163,16617,5081,254961,38,0.00664030521274248,3661.231637954712,,,0.864790395591419,2.593535916948224
v3_m8_A1,0940a1f9e9ba231057957191dd347dabad956f95208534bfe8fec33ba1bd9a3a,456,4,qwen3_embedding,arithmetic_mean,tft,quantile,"return,direction,volatility",none,60,tft,0.012675033483259322,0.4780555008856524,0.13163064833005894,-0.45977943187479675,0.023154740995646964,-0.45652910909020156,0.01578939720143884,-0.7376528259962223,57163,16617,5081,277701,43,0.006507993455450644,4585.498007059097,,,0.9364298366463295,3.346595203577752
v3_m8_A3,2daee381c09dfc1bc9f704a0fdfbf119edcfc212e09bef80b7d18d1f67a2ffe0,456,4,qwen3_embedding,arithmetic_mean,tft,quantile,"return,direction,volatility",none,60,tft,0.0020603319941961797,0.5282424719543397,0.6862976050255202,-0.07269060421832729,0.019848767546316762,0.5743667705691599,0.012063861403069144,-0.014389135440585177,57163,16617,5081,233057,67,0.00638614464831162,5858.568192720413,,,0.8464869120251919,2.3812799484403473
v3_m8_A4,7d1d28d940545964aee5997107a2a4920380806d3e9ae644d5ddd8b90b5a4605,456,4,none,none,tft,quantile,"return,direction,volatility",none,60,tft,0.07636886769080346,0.5186087727071333,0.39284716401229386,-0.08882448072485216,0.019887826469503756,0.6826932893970179,0.011547910766018748,0.042972539314445224,54033,15339,4514,225185,86,0.006466170331290086,7056.328920125961,,,0.7527691626052282,2.15044222971325
v3_m8_A5,8d2d19aaed16f1a91fa88e425b870975ca45875fc4fbac95ff87da37c71b905b,456,4,none,none,tft,quantile,"return,direction,volatility",none,60,tft,0.005542372985842864,0.4944616747895436,0.4382077794190054,-0.042843099379474836,0.019463362410171058,-0.4543153280742245,0.011506463776146728,0.04983000906112367,54033,15339,4514,247793,60,0.006489151492417373,5608.0234270095825,,,0.7523260965883917,1.9296429083969082
v3_m8_A7,a6db3d7c5e8b0ccd100f2297590de7f0912ffbafca792c710c7b25884afb9a5e,456,4,none,none,tft,quantile,"return,direction,volatility",none,60,tft,-0.00042209202315891196,0.49623393885688966,0.4829467939972715,-0.0432314715014408,0.01946698631280725,0.04757263094029637,0.013071194834249547,-0.22616280285154855,54033,15339,4514,195021,42,0.0066423061334735245,2883.703516960144,,,0.857997341603899,2.8261600751581906
v3_m8_A6,5a566cf5d1aa24b2e99f85e5c0c017044286cb929a988bca6137ad678249b793,456,4,none,none,tft,quantile,"return,direction,volatility",none,60,tft,0.002637461272867249,0.5312361541869739,0.6935110081112398,-0.055241323863984615,0.019578719235918612,0.5953565322064648,0.011529362605885484,0.046044409736235026,54033,15339,4514,225889,86,0.006359974856667891,6969.413386106491,,,0.8136907399202481,2.1858326281413865
v3_m8_A9,b9c57fa6590d0e9a0b0a8fce6d298396f6be6caed360ee84522e0d2ed31b84aa,456,4,none,none,tft,quantile,"return,direction,volatility",static_gics,60,tft,-0.01023647505759739,0.4918032786885246,0.4821670428893905,-0.048836874857983936,0.01951921543302641,-0.41530261378504246,0.012163018994311797,-0.061696365852909496,54033,15339,4514,250737,50,0.006387381259874976,3688.7265338897705,,,0.860655737704918,2.497727091473113
v3_m8_A8,6a253c93a089e8c4b2240e6076c3ed94da6d8a1007f4cdff4194ff7e87d1a0c8,456,4,none,none,tft,quantile,"return,direction,volatility",static_gics,60,tft,0.05300903046802258,0.5256978289765175,0.5346663768745925,-0.00556945986997448,0.01911236456658274,0.7949518809458721,0.011819701980355068,-0.002606726118593139,54033,15339,4514,228833,70,0.006383313051486941,4577.950751066208,,,0.8486929552503323,2.3648071460033933
